Date;EndTime;artistName;trackName;msPlayed;Language;hours ;minutes
18.09.2022;21:27:00;Jack Harlow;First Class;3882;en;0,001078333;0,0647
18.09.2022;21:27:00;Denzel Curry;Walkin;2368;en;0,000657778;0,039466667
18.09.2022;21:27:00;Joey Bada$$;Love Is Only a Feeling;3541;en;0,000983611;0,059016667
18.09.2022;21:27:00;21 Savage;ball w/o you;9791;en;0,002719722;0,163183333
18.09.2022;21:27:00;2Pac;Keep Ya Head Up;6762;en;0,001878333;0,1127
18.09.2022;21:27:00;Ice Cube;It Was A Good Day;11434;en;0,003176111;0,190566667
18.09.2022;21:27:00;A$AP Rocky;Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo);1386;en;0,000385;0,0231
18.09.2022;21:28:00;Kanye West;Devil In A New Dress;18560;en;0,005155556;0,309333333
18.09.2022;21:28:00;Three 6 Mafia;Stay Fly;831;en;0,000230833;0,01385
18.09.2022;21:28:00;YESEO;Honey, Don't Kill My Vibe;10218;en;0,002838333;0,1703
18.09.2022;21:28:00;Cypress Hill;Illusions;1429;en;0,000396944;0,023816667
18.09.2022;21:28:00;Drake;Teenage Fever;1087;en;0,000301944;0,018116667
18.09.2022;21:28:00;James the Seventh;Turn a Blind Eye;6229;en;0,001730278;0,103816667
18.09.2022;21:28:00;J. Cole;Wet Dreamz;12586;fy;0,003496111;0,209766667
18.09.2022;21:28:00;Trippie Redd;Miss The Rage (feat. Playboi Carti);1173;en;0,000325833;0,01955
18.09.2022;21:28:00;Gu?;Futura Ex (feat. Ernia);3136;it;0,000871111;0,052266667
18.09.2022;21:28:00;Eminem;My Mom;2538;en;0,000705;0,0423
18.09.2022;21:28:00;Kendrick Lamar;United In Grief;1813;en;0,000503611;0,030216667
18.09.2022;21:29:00;Sabrina Claudio;Better Version;10730;en;0,002980556;0,178833333
18.09.2022;21:29:00;BAYLI;sushi for breakfast;9258;en;0,002571667;0,1543
18.09.2022;21:29:00;Mila J;Kickin’ Back;9066;en;0,002518333;0,1511
18.09.2022;21:29:00;Reddish Blu;Love Isn't Forever;5098;en;0,001416111;0,084966667
18.09.2022;21:29:00;Cherrie;K?nns som 05';17408;sv;0,004835556;0,290133333
18.09.2022;21:29:00;Dounia;GLOOM;2602;en;0,000722778;0,043366667
18.09.2022;21:30:00;Sports;You Are the Right One;11712;en;0,003253333;0,1952
18.09.2022;21:30:00;Kilo Kish;BLOODY FUTURE;5994;en;0,001665;0,0999
18.09.2022;21:30:00;Kilo Kish;BLOODY FUTURE;2880;en;0,0008;0,048
18.09.2022;21:30:00;Muni Long;Hrs & Hrs;11306;en;0,003140556;0,188433333
18.09.2022;21:30:00;The Vaccines;Want You So Bad;9237;en;0,002565833;0,15395
18.09.2022;21:30:00;Tame Impala;One More Hour;1194;en;0,000331667;0,0199
18.09.2022;21:30:00;Mann;Bend Ya (feat. Frank Ocean & Kendrick Lamar);6933;en;0,001925833;0,11555
18.09.2022;21:30:00;Hope Tala;All My Girls Like To Fight;17322;en;0,004811667;0,2887
18.09.2022;21:31:00;NEEVE;WHERE I WANNA BE FOUND;3711;en;0,001030833;0,06185
18.09.2022;21:31:00;Swordes;Mindkiller;12735;et;0,0035375;0,21225
18.09.2022;21:31:00;Ginuwine;So Anxious;13482;en;0,003745;0,2247
18.09.2022;21:31:00;Rihanna;Loveeeeeee Song;9941;en;0,002761389;0,165683333
18.09.2022;21:31:00;Ari Abdul;BABYDOLL;13440;en;0,003733333;0,224
18.09.2022;21:31:00;Casper the Ghost;Text Me Twice;3392;en;0,000942222;0,056533333
18.09.2022;21:32:00;FKA twigs;killer;8341;en;0,002316944;0,139016667
18.09.2022;21:32:00;Divine;You That I Want;8874;en;0,002465;0,1479
18.09.2022;21:32:00;YEИDRY;Nena - A COLORS SHOW;3157;en;0,000876944;0,052616667
18.09.2022;21:32:00;Kali Uchis;fue mejor (feat. SZA);8981;es;0,002494722;0,149683333
18.09.2022;21:32:00;Doechii;Persuasive;6954;en;0,001931667;0,1159
18.09.2022;21:32:00;Doechii;Persuasive;106;en;2,94444E-05;0,001766667
18.09.2022;21:32:00;Megan Thee Stallion;Sweetest Pie;4842;en;0,001345;0,0807
18.09.2022;21:32:00;Gesaffelstein;Lost in the Fire (feat. The Weeknd);8725;en;0,002423611;0,145416667
18.09.2022;21:32:00;Ariana Grande;Let Me Love You;8533;en;0,002370278;0,142216667
18.09.2022;21:33:00;Madonna;Deeper and Deeper;1749;en;0,000485833;0,02915
18.09.2022;21:33:00;Hemi Moore;Poison Ivy;8767;en;0,002435278;0,146116667
18.09.2022;21:33:00;Doja Cat;So High;1877;en;0,000521389;0,031283333
18.09.2022;21:33:00;Rendezvous At Two;Play with Me;6080;en;0,001688889;0,101333333
18.09.2022;21:33:00;Jesse Jo Stark;Mystery;3690;en;0,001025;0,0615
18.09.2022;21:33:00;The Weeknd;Earned It (Fifty Shades Of Grey);4608;en;0,00128;0,0768
18.09.2022;21:33:00;Ambr?;free drugs;4309;en;0,001196944;0,071816667
18.09.2022;21:33:00;Tank;When We;9173;en;0,002548056;0,152883333
18.09.2022;21:33:00;Vida;redlights;3029;sv;0,000841389;0,050483333
18.09.2022;21:33:00;Coi Leray;Anxiety;1344;en;0,000373333;0,0224
18.09.2022;21:33:00;Sevdaliza;Mad Woman;10346;en;0,002873889;0,172433333
18.09.2022;21:33:00;The Weeknd;I Was Never There;5589;en;0,0015525;0,09315
18.09.2022;21:33:00;ABRA;NEEDSUMBODY;3989;en;0,001108056;0,066483333
18.09.2022;21:34:00;Dreamer Isioma;Valentina;4245;en;0,001179167;0,07075
18.09.2022;21:34:00;Labyrinth Ear;Navy Light;1002;en;0,000278333;0,0167
18.09.2022;21:34:00;YSI;Shake well before use;2240;en;0,000622222;0,037333333
18.09.2022;21:34:00;Dreamer Isioma;Stop Calling The Police On Me;1343;en;0,000373056;0,022383333
18.09.2022;21:34:00;Amaria;Friendzone;2218;fil;0,000616111;0,036966667
18.09.2022;21:34:00;Divine;You That I Want;4650;en;0,001291667;0,0775
18.09.2022;21:34:00;Dreamer Isioma;Hard;3818;en;0,001060556;0,063633333
18.09.2022;21:34:00;The Weeknd;Stargirl Interlude;12160;en;0,003377778;0,202666667
18.09.2022;21:34:00;Coco & Clair Clair;TBTF;3861;en;0,0010725;0,06435
18.09.2022;21:34:00;Dounia;F.ck Me Eyes;4714;en;0,001309444;0,078566667
18.09.2022;21:34:00;Senite;Medicated;1621;en;0,000450278;0,027016667
18.09.2022;21:34:00;Ojerime;Tangerine Dreams;14848;en;0,004124444;0,247466667
18.09.2022;21:35:00;Alice Glass;Forgiveness;2517;en;0,000699167;0,04195
18.09.2022;21:35:00;Ice Cube;You Know How We Do It;10815;en;0,003004167;0,18025
18.09.2022;21:35:00;Pearly Drops;Call For Help;4885;en;0,001356944;0,081416667
18.09.2022;21:35:00;twst;Are You Filming Me?;4394;en;0,001220556;0,073233333
18.09.2022;21:35:00;A$AP Rocky;LVL;1045;en;0,000290278;0,017416667
18.09.2022;21:35:00;A$AP Rocky;LVL;2730;en;0,000758333;0,0455
18.09.2022;21:35:00;Sega Bodega;U Got The Fever;23360;en;0,006488889;0,389333333
18.09.2022;21:35:00;Labyrinth Ear;Lithium;3797;en;0,001054722;0,063283333
18.09.2022;21:35:00;Big Sean;Beware;2346;en;0,000651667;0,0391
18.09.2022;21:35:00;Big Sean;Beware;2943;en;0,0008175;0,04905
18.09.2022;21:36:00;DJ Jason Medallion;One Day Baby We'll Be Old;1920;en;0,000533333;0,032
18.09.2022;21:36:00;DJ Jason Medallion;One Day Baby We'll Be Old;63;en;0,0000175;0,00105
18.09.2022;21:36:00;Gorillaz;She's My Collar (feat. Kali Uchis);1514;en;0,000420556;0,025233333
18.09.2022;21:36:00;Doja Cat;Woman;6037;en;0,001676944;0,100616667
18.09.2022;21:36:00;Okean Elzy;На небі;640;uk;0,000177778;0,010666667
18.09.2022;21:36:00;Puzzle;I Saw an Angel;1877;en;0,000521389;0,031283333
18.09.2022;21:36:00;Asaf Avidan;Reckoning Song;4821;en;0,001339167;0,08035
18.09.2022;21:36:00;Jorge Ben Jor;Mas Que Nada / De Manh? - Medley;9258;pt;0,002571667;0,1543
18.09.2022;21:36:00;Tank;When We;1471;en;0,000408611;0,024516667
18.09.2022;21:36:00;Okean Elzy;Віддай мені (Свою любов);2261;uk;0,000628056;0,037683333
18.09.2022;21:36:00;Ari Abdul;BABYDOLL;768;en;0,000213333;0,0128
18.09.2022;21:36:00;Shakira;She Wolf;5653;en;0,001570278;0,094216667
18.09.2022;21:36:00;Manu Chao;Me Gustas Tu;14442;es;0,004011667;0,2407
18.09.2022;21:36:00;Manu Chao;Me Gustas Tu;6442;es;0,001789444;0,107366667
18.09.2022;21:37:00;Eminem;Stan;1749;en;0,000485833;0,02915
18.09.2022;21:37:00;M.I.A.;Bad Girls;1557;en;0,0004325;0,02595
18.09.2022;21:37:00;Renie Cares;заратустра;2538;sr;0,000705;0,0423
18.09.2022;21:37:00;Glass Animals;Take A Slice;1920;en;0,000533333;0,032
18.09.2022;21:37:00;Q;Take Me Where Your Heart Is;8234;en;0,002287222;0,137233333
18.09.2022;21:37:00;Pianoboy;Кохання;1343;uk;0,000373056;0,022383333
18.09.2022;21:37:00;Tommy Genesis;a woman is a god;2111;en;0,000586389;0,035183333
18.09.2022;21:37:00;Hareton Salvanini;Quarto de Hotel;9344;pt;0,002595556;0,155733333
18.09.2022;21:37:00;Drop Nineteens;Kick The Tragedy;3221;en;0,000894722;0,053683333
18.09.2022;21:37:00;Svyatoslav Vakarchuk;Така, як ти;1088;uk;0,000302222;0,018133333
18.09.2022;21:37:00;MIMIDEATH;if god didnt want us to snort worms he wouldn't have made them cylindrical!;1685;en;0,000468056;0,028083333
18.09.2022;21:37:00;Rihanna;Same Ol’ Mistakes;853;en;0,000236944;0,014216667
18.09.2022;21:37:00;Crystal Castles;Crimewave;1514;cy;0,000420556;0,025233333
18.09.2022;21:37:00;Dido;Thank You;9535;en;0,002648611;0,158916667
18.09.2022;21:37:00;Chaz Cardigan;Middle Of The Road;682;en;0,000189444;0,011366667
18.09.2022;21:37:00;Svyatoslav Vakarchuk;Оберіг;767;uk;0,000213056;0,012783333
18.09.2022;21:37:00;Vundabar;Alien Blues;2496;en;0,000693333;0,0416
18.09.2022;21:37:00;LAUD;2 дні;3349;uk;0,000930278;0,055816667
18.09.2022;21:37:00;Tina Karol;"Спи собі сама - із к/ф ""Я, ""Побєда"" і Берлін""";3904;uk;0,001084444;0,065066667
18.09.2022;21:37:00;SEB;seaside_demo;1216;en;0,000337778;0,020266667
18.09.2022;21:38:00;The Neighbourhood;Wires;1770;en;0,000491667;0,0295
18.09.2022;21:38:00;The Neighbourhood;Afraid;1471;en;0,000408611;0,024516667
18.09.2022;21:38:00;The Neighbourhood;Dangerous (feat. YG);2133;en;0,0005925;0,03555
18.09.2022;21:38:00;Miley Cyrus;Heart Of Glass (Live from the iHeart Festival);1898;en;0,000527222;0,031633333
18.09.2022;21:38:00;Freddie Dredd;Devine;3605;ro;0,001001389;0,060083333
18.09.2022;21:38:00;The Neighbourhood;Scary Love;1386;en;0,000385;0,0231
18.09.2022;21:38:00;Blake Basic;Bad Influence;1578;en;0,000438333;0,0263
18.09.2022;21:38:00;Vantage;50//50;4543;und;0,001261944;0,075716667
18.09.2022;21:38:00;Tame Impala;Feels Like We Only Go Backwards;2666;en;0,000740556;0,044433333
18.09.2022;21:38:00;Sad Night Dynamite;Krunk;896;az;0,000248889;0,014933333
18.09.2022;21:38:00;Silver Mt. Zion;13 Angels Standing Guard 'Round The Side Of Your Bed;5802;en;0,001611667;0,0967
18.09.2022;21:38:00;Tame Impala;Borderline;1066;en;0,000296111;0,017766667
18.09.2022;21:38:00;Freddie Dredd;Weather;2026;en;0,000562778;0,033766667
18.09.2022;21:38:00;Canteen;Belgium To Bordeaux;3306;en;0,000918333;0,0551
18.09.2022;21:38:00;La Femme;Cool Colorado;853;en;0,000236944;0,014216667
18.09.2022;21:38:00;$NOT;GOSHA;1685;so;0,000468056;0,028083333
18.09.2022;21:38:00;Bea Miller;THAT BITCH;1749;en;0,000485833;0,02915
18.09.2022;21:38:00;Stephan Moccio;Lumi?re;3072;haw;0,000853333;0,0512
18.09.2022;21:38:00;Clams Casino;I'm God;3605;en;0,001001389;0,060083333
18.09.2022;21:38:00;JVLA;Such a Whore (Stellular Remix);1834;en;0,000509444;0,030566667
18.09.2022;21:39:00;OCAD;Muse;5418;en;0,001505;0,0903
18.09.2022;21:39:00;Kesha;Backstabber;1578;en;0,000438333;0,0263
18.09.2022;21:39:00;siouxxie sixxsta;masquerade;7914;en;0,002198333;0,1319
18.09.2022;21:39:00;Tabber;Honey!;6357;en;0,001765833;0,10595
18.09.2022;21:39:00;Casinos;Catacombs;1920;en;0,000533333;0,032
18.09.2022;21:39:00;Men I Trust;Days Go By;17770;en;0,004936111;0,296166667
18.09.2022;21:39:00;K.Rudd;Blow;19562;en;0,005433889;0,326033333
18.09.2022;21:39:00;Lowertown;Clown Car;2048;en;0,000568889;0,034133333
18.09.2022;21:39:00;Wyld 7;Zodiac Love;3242;en;0,000900556;0,054033333
18.09.2022;21:39:00;The Criticals;Absinthe;1152;en;0,00032;0,0192
18.09.2022;21:40:00;Beach House;Space Song;7850;en;0,002180556;0,130833333
18.09.2022;21:40:00;The Mar?as;Care For You;4223;en;0,001173056;0,070383333
18.09.2022;21:40:00;Wondha Mountain;Divine Madness;29525;en;0,008201389;0,492083333
18.09.2022;21:40:00;Lykke Li;sex money feelings die;1706;en;0,000473889;0,028433333
18.09.2022;21:40:00;Grimes;Oblivion;1493;en;0,000414722;0,024883333
18.09.2022;21:40:00;Lorde;Ribs;2922;en;0,000811667;0,0487
18.09.2022;21:40:00;Leah Dou;CATS;1898;en;0,000527222;0,031633333
18.09.2022;21:40:00;WILLOW;Female Energy, Part 2;5205;en;0,001445833;0,08675
18.09.2022;21:40:00;Mitski;Nobody;3285;en;0,0009125;0,05475
18.09.2022;21:41:00;DAKOOKA;Герой;4778;bg;0,001327222;0,079633333
18.09.2022;21:41:00;Babygirl;I Wish I Never Met You;14463;en;0,0040175;0,24105
18.09.2022;21:41:00;Lana Del Rey;Brooklyn Baby;8128;en;0,002257778;0,135466667
18.09.2022;21:41:00;Lana Del Rey;Doin' Time;1791;en;0,0004975;0,02985
18.09.2022;21:41:00;Caroline Polachek;Bunny Is A Rider;2261;en;0,000628056;0,037683333
18.09.2022;21:41:00;Orion Sun;concrete;1280;en;0,000355556;0,021333333
18.09.2022;21:41:00;Lorde;Buzzcut Season;1920;en;0,000533333;0,032
18.09.2022;21:41:00;Solange;Almeda;3349;sq;0,000930278;0,055816667
18.09.2022;21:41:00;Lana Del Rey;Summertime Sadness;2240;en;0,000622222;0,037333333
18.09.2022;21:42:00;namucok;Serial Killer;10111;en;0,002808611;0,168516667
18.09.2022;21:42:00;Lana Del Rey;Cola;5482;en;0,001522778;0,091366667
18.09.2022;21:42:00;Lana Del Rey;Lolita;4245;en;0,001179167;0,07075
18.09.2022;21:42:00;Lana Del Rey;Gods & Monsters;4928;en;0,001368889;0,082133333
18.09.2022;21:42:00;SirLofi;You Can Be The Boss;8661;en;0,002405833;0,14435
18.09.2022;21:42:00;Lana Del Rey;Off To The Races;4053;en;0,001125833;0,06755
18.09.2022;21:42:00;Lana Del Rey;Diet Mountain Dew;2005;en;0,000556944;0,033416667
18.09.2022;21:42:00;Lana Del Rey;Fucked My Way Up To The Top;4309;en;0,001196944;0,071816667
18.09.2022;21:42:00;princessXO;put me in a movie;1493;en;0,000414722;0,024883333
18.09.2022;21:42:00;Lana Del Rey;West Coast;18282;en;0,005078333;0,3047
18.09.2022;21:42:00;Lana Del Rey;Cherry;3093;en;0,000859167;0,05155
18.09.2022;21:43:00;Lana Del Rey;This Is What Makes Us Girls;3754;en;0,001042778;0,062566667
18.09.2022;21:43:00;SirLofi;Queen Of Disaster;2666;en;0,000740556;0,044433333
18.09.2022;21:43:00;Lana Del Rey;High By The Beach;4437;en;0,0012325;0,07395
18.09.2022;21:43:00;Lana Del Rey;In My Feelings;4992;en;0,001386667;0,0832
18.09.2022;21:43:00;Lana Del Rey;Born To Die;1920;en;0,000533333;0,032
18.09.2022;21:43:00;Lana Del Rey;Money Power Glory;4714;en;0,001309444;0,078566667
18.09.2022;21:43:00;Lana Del Rey;Music To Watch Boys To;4650;en;0,001291667;0,0775
18.09.2022;21:43:00;Lana Del Rey;Art Deco;4351;en;0,001208611;0,072516667
18.09.2022;21:43:00;Lana Del Rey;Florida Kilos;12138;el;0,003371667;0,2023
18.09.2022;21:43:00;Lana Del Rey;Chemtrails Over The Country Club;1642;en;0,000456111;0,027366667
18.09.2022;21:43:00;Lana Del Rey;Freak;3221;en;0,000894722;0,053683333
18.09.2022;21:43:00;Lana Del Rey;Sad Girl;8831;en;0,002453056;0,147183333
18.09.2022;21:43:00;Lana Del Rey;Carmen;3434;en;0,000953889;0,057233333
18.09.2022;21:43:00;Lana Del Rey;Guns And Roses;4970;en;0,001380556;0,082833333
18.09.2022;21:44:00;Kanye West;Devil In A New Dress;5503;en;0,001528611;0,091716667
18.09.2022;21:44:00;YESEO;Honey, Don't Kill My Vibe;3754;en;0,001042778;0,062566667
18.09.2022;21:44:00;Lana Del Rey;Ultraviolence;2154;en;0,000598333;0,0359
18.09.2022;21:44:00;MARINA;Bubblegum Bitch;3029;en;0,000841389;0,050483333
18.09.2022;21:44:00;Lana Del Rey;Blue Jeans;6741;en;0,0018725;0,11235
18.09.2022;21:44:00;Eminem;Superman;9152;en;0,002542222;0,152533333
18.09.2022;21:44:00;Lana Del Rey;Radio;6634;en;0,001842778;0,110566667
18.09.2022;21:44:00;MARINA;Primadonna;2154;it;0,000598333;0,0359
18.09.2022;21:44:00;Lana Del Rey;Happiness is a butterfly;2688;en;0,000746667;0,0448
19.09.2022;8:18:00;Figure Study;Maze;219777;en;0,061049167;3,66295
19.09.2022;8:24:00;YSI;Shake well before use;340196;en;0,094498889;5,669933333
19.09.2022;8:26:00;CFCF;Punksong;93076;jv;0,025854444;1,551266667
19.09.2022;8:29:00;Swordes;Mindkiller;184000;et;0,051111111;3,066666667
19.09.2022;8:31:00;hentai boys;Silence / akiaura;149343;en;0,041484167;2,48905
19.09.2022;8:35:00;Chromatics;Twist The Knife;207578;en;0,057660556;3,459633333
19.09.2022;8:37:00;Pearly Drops;Bloom For Me;147441;en;0,040955833;2,45735
19.09.2022;8:40:00;PBDY;This State of Mine (Mind);200526;en;0,055701667;3,3421
19.09.2022;8:43:00;Grand Pax;Trip;174097;en;0,048360278;2,901616667
19.09.2022;8:47:00;Lust Era;Sick for You;230624;en;0,064062222;3,843733333
19.09.2022;8:50:00;Elita;Sour Switchblade;148955;en;0,041376389;2,482583333
19.09.2022;8:53:00;Avalon;Deadbeat Boy;224500;en;0,062361111;3,741666667
19.09.2022;8:57:00;Rare DM;Naomi;240000;en;0,066666667;4
19.09.2022;9:00:00;Andrea Valle;Lovergirl;152727;en;0,042424167;2,54545
19.09.2022;9:04:00;Dark?;Vision of Reality;215510;en;0,059863889;3,591833333
19.09.2022;9:06:00;Blanche Biau;You Saw Me;140000;en;0,038888889;2,333333333
19.09.2022;9:10:00;ULTRA SUNN;Keep Your Eyes Peeled;230945;en;0,064151389;3,849083333
19.09.2022;9:12:00;CFCF;Indiesong;153157;en;0,042543611;2,552616667
19.09.2022;9:15:00;YSI;Diminishing returns;171916;en;0,047754444;2,865266667
19.09.2022;9:18:00;YESEO;Free Up;179000;en;0,049722222;2,983333333
19.09.2022;9:22:00;Sally Dige;It's You I'm Thinking Of;246531;en;0,068480833;4,10885
19.09.2022;9:26:00;M!R!M;Crystal Cave;226023;en;0,062784167;3,76705
19.09.2022;9:29:00;Blue Hawaii;I Felt Love;192001;en;0,053333611;3,200016667
19.09.2022;9:32:00;Heaven;Truth Or Dare;175586;en;0,048773889;2,926433333
19.09.2022;9:35:00;twst;Sugared Up;153317;en;0,042588056;2,555283333
19.09.2022;9:38:00;YESEO;Honey, Don't Kill My Vibe;176550;en;0,049041667;2,9425
19.09.2022;9:42:00;PERMSKY KRAY;Дорогой Человек;250665;ru;0,069629167;4,17775
19.09.2022;9:45:00;Prince Innocence;999;168000;und;0,046666667;2,8
19.09.2022;9:47:00;th?os;falling down;124173;en;0,0344925;2,06955
19.09.2022;9:51:00;Sally Dige;Forget Me;250619;en;0,069616389;4,176983333
19.09.2022;9:55:00;Youryoungbody;January;216000;en;0,06;3,6
19.09.2022;9:56:00;WEB;Giving My All 2 U;77297;en;0,021471389;1,288283333
19.09.2022;10:01:00;Glows;Tropic;274933;en;0,076370278;4,582216667
19.09.2022;10:03:00;Vida;Something Inside;171000;en;0,0475;2,85
19.09.2022;10:05:00;Closed Tear;Falling;115000;en;0,031944444;1,916666667
19.09.2022;10:07:00;Damn Wh?re;Albinoise;91440;en;0,0254;1,524
19.09.2022;10:11:00;Harsh Symmetry;Mirror Twin;225833;en;0,062731389;3,763883333
19.09.2022;10:15:00;R. Missing;Unsummering;246343;de;0,068428611;4,105716667
19.09.2022;10:18:00;Hante.;? Contrecoeur;223624;fr;0,062117778;3,727066667
19.09.2022;10:21:00;YESEO;Brain Sex;165921;en;0,046089167;2,76535
19.09.2022;10:21:00;Pusha T;Sure Thing - Remix;980;en;0,000272222;0,016333333
19.09.2022;10:21:00;Eminem;Superman;1900;en;0,000527778;0,031666667
19.09.2022;10:22:00;Kanye West;Devil In A New Dress;25010;en;0,006947222;0,416833333
19.09.2022;10:22:00;Kanye West;Devil In A New Dress;21896;en;0,006082222;0,364933333
20.09.2022;5:36:00;Kanye West;Devil In A New Dress;305898;en;0,084971667;5,0983
20.09.2022;5:40:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
20.09.2022;5:46:00;Eminem;Superman;350320;en;0,097311111;5,838666667
20.09.2022;5:49:00;Jorge Ben Jor;Mas Que Nada / De Manh? - Medley;174381;pt;0,048439167;2,90635
20.09.2022;5:50:00;Hope Tala;All My Girls Like To Fight;62809;en;0,017446944;1,046816667
22.09.2022;8:52:00;Kanye West;Devil In A New Dress;305898;en;0,084971667;5,0983
22.09.2022;8:56:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
22.09.2022;9:02:00;Eminem;Superman;350320;en;0,097311111;5,838666667
22.09.2022;9:05:00;Jorge Ben Jor;Mas Que Nada / De Manh? - Medley;179506;pt;0,049862778;2,991766667
22.09.2022;9:09:00;Hope Tala;All My Girls Like To Fight;232712;en;0,064642222;3,878533333
22.09.2022;9:13:00;Divine;You That I Want;237612;en;0,066003333;3,9602
22.09.2022;9:17:00;Rihanna;Loveeeeeee Song;256320;en;0,0712;4,272
22.09.2022;9:21:00;Ari Abdul;BABYDOLL;196235;en;0,054509722;3,270583333
22.09.2022;9:23:00;Hareton Salvanini;Quarto de Hotel;162186;pt;0,045051667;2,7031
22.09.2022;9:26:00;Sports;You Are the Right One;172506;en;0,047918333;2,8751
22.09.2022;9:29:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
22.09.2022;9:35:00;Tank;When We;309120;en;0,085866667;5,152
22.09.2022;9:38:00;Gesaffelstein;Lost in the Fire (feat. The Weeknd);202093;en;0,056136944;3,368216667
22.09.2022;9:41:00;Muni Long;Hrs & Hrs;204316;en;0,056754444;3,405266667
22.09.2022;9:44:00;Hemi Moore;Poison Ivy;170666;en;0,047407222;2,844433333
22.09.2022;9:46:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
22.09.2022;9:50:00;Ice Cube;You Know How We Do It;232773;en;0,064659167;3,87955
22.09.2022;9:55:00;Ginuwine;So Anxious;276066;en;0,076685;4,6011
22.09.2022;9:58:00;Dido;Thank You;218360;en;0,060655556;3,639333333
22.09.2022;10:02:00;Sabrina Claudio;Better Version;215117;en;0,059754722;3,585283333
22.09.2022;10:05:00;Pusha T;Sure Thing - Remix;189831;en;0,052730833;3,16385
22.09.2022;10:09:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
